CategoryID	CategoryCode	ParentCategoryCode	CategoryName	CategoryOKPD2	AttributeID	AttributeName	AttributeType								
57782	1147016	1147000	Вышки	25.11.23.119	275190	ТУ	Строковый								
57782	1147016	1147000	Вышки	25.11.23.119	275189	Артикул	Строковый								
57782	1147016	1147000	Вышки	25.11.23.119	275188	Производитель	Строковый								
57816	1147017	1147000	Комплектующие для стеллажей металлических	25.11.23.119	277864	Наименование	Строковый								
57816	1147017	1147000	Комплектующие для стеллажей металлических	25.11.23.119	277877	Тип	Строковый								
57816	1147017	1147000	Комплектующие для стеллажей металлических	25.11.23.119	277863	Марка	Строковый								
57816	1147017	1147000	Комплектующие для стеллажей металлических	25.11.23.119	277862	Назначение	Строковый								
57816	1147017	1147000	Комплектующие для стеллажей металлических	25.11.23.119	277861	Размер	Строковый								
57816	1147017	1147000	Комплектующие для стеллажей металлических	25.11.23.119	306671	Материал 	Строковый								
57816	1147017	1147000	Комплектующие для стеллажей металлических	25.11.23.119	306672	Покрытие 	Строковый								
57816	1147017	1147000	Комплектующие для стеллажей металлических	25.11.23.119	306670	Цвет	Строковый								
57816	1147017	1147000	Комплектующие для стеллажей металлических	25.11.23.119	306674	Максимальная нагрузка 	Строковый								
57816	1147017	1147000	Комплектующие для стеллажей металлических	25.11.23.119	277859	Комплектация	Строковый								
57816	1147017	1147000	Комплектующие для стеллажей металлических	25.11.23.119	277860	Артикул	Строковый								
57816	1147017	1147000	Комплектующие для стеллажей металлических	25.11.23.119	306664	Стандарт 	Строковый								
57816	1147017	1147000	Комплектующие для стеллажей металлических	25.11.23.119	278110	Технические условия 	Строковый								
57816	1147017	1147000	Комплектующие для стеллажей металлических	25.11.23.119	306675	Производитель 	Строковый								
57824	1147018	1147000	Сваи винтовые СВС	25.11.23.119	278517	Тип	Строковый								
57824	1147018	1147000	Сваи винтовые СВС	25.11.23.119	278516	Обозначение	Строковый								
57824	1147018	1147000	Сваи винтовые СВС	25.11.23.119	304848	Размер	Строковый								
57824	1147018	1147000	Сваи винтовые СВС	25.11.23.119	304847	Длина	Строковый								
57824	1147018	1147000	Сваи винтовые СВС	25.11.23.119	304845	Материал	Строковый								
57824	1147018	1147000	Сваи винтовые СВС	25.11.23.119	304849	Цвет	Строковый								
